indicator_id,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CR.2.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8723800182342529,,,,0.8695999979972839,,,,,0.8917199969291687,,,,,,,,
CR.2.M.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5911099910736084,,,,0.5914099812507629,,,,,0.7295299768447876,,,,,,,,
CR.2.Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.1773681640625,,,50.24999999999999,50.25329971313477,,,,,70.5982894897461,65.99000099999999,,71.38000100000001,,,,,
CR.2.Q1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.93692016601563,,,43.77,43.77317810058594,,,,,70.91998291015625,64.770001,,74.870002,,,,,
CR.2.Q1.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9883700013160706,,,,1.088979959487915,,,,,0.9349600076675416,,,,,,,,
CR.2.Q1.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6138700246810913,,,,0.783240020275116,,,,,1.007920026779175,,,,,,,,
CR.2.Q1.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.244379997253418,,,,1.24425995349884,,,,,0.8617200255393982,,,,,,,,
CR.2.Q1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.28359985351563,,,55.88999999999999,55.88734817504883,,,,,70.35838317871094,67.269999,,67.860001,,,,,
CR.2.Q1.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.37542998790741,,,,1.345190048217773,,,,,0.7994800209999084,,,,,,,,
CR.2.Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.88951110839844,,,63.18,63.180419921875,,,,,73.42215728759766,72.430003,,77.96999799999999,,,,,
CR.2.Q2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.74848175048828,,,59.79999900000001,59.7960090637207,,,,,74.4693374633789,75.30999800000001,,76.849997,,,,,
CR.2.Q2.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.024330019950867,,,,1.000599980354309,,,,,1.160760045051575,,,,,,,,
CR.2.Q2.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8995000123977661,,,,0.900820016860962,,,,,1.02564001083374,,,,,,,,
CR.2.Q2.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.149449944496155,,,,1.070219993591309,,,,,1.278730034828186,,,,,,,,
CR.2.Q2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.08924102783203,,,66.38,66.37934875488281,,,,,72.56017303466797,69.980001,,78.95,,,,,
CR.2.Q2.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.263460040092468,,,,1.12883996963501,,,,,1.341830015182495,,,,,,,,
CR.2.Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.27561950683594,,,77.569997,77.57038116455078,,,,,82.15328216552734,81.36,,85.25999800000001,,,,,
CR.2.Q3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.79865264892578,,,76.03999999999999,76.0418472290039,,,,,80.8336410522461,84.560001,,85.640001,,,,,
CR.2.Q3.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.067630052566528,,,,1.069370031356812,,,,,1.101690053939819,,,,,,,,
CR.2.Q3.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9293500185012816,,,,0.960860013961792,,,,,0.965749979019165,,,,,,,,
CR.2.Q3.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.129430055618286,,,,1.100229978561401,,,,,1.188249945640564,,,,,,,,
CR.2.Q3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.02847290039062,,,79.140002,79.13967895507812,,,,,83.70059967041016,79.040003,,84.939998,,,,,
CR.2.Q3.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.191570043563843,,,,1.130620002746582,,,,,1.254590034484863,,,,,,,,
CR.2.Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.53694152832031,,,84.570003,84.57103729248047,,,,,83.80016326904297,86.110002,,86.619997,,,,,
CR.2.Q4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.85587310791016,,,83.859998,83.86224365234375,,,,,85.819091796875,88.489997,,87.959999,,,,,
CR.2.Q4.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.079429984092712,,,,1.043670058250427,,,,,1.136600017547607,,,,,,,,
CR.2.Q4.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007750034332275,,,,0.9817299842834472,,,,,1.051049947738647,,,,,,,,
CR.2.Q4.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.064479947090149,,,,1.038059949874878,,,,,1.162199974060059,,,,,,,,
CR.2.Q4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.20591735839844,,,85.420001,85.42285919189453,,,,,81.43805694580078,84.41,,85.63,,,,,
CR.2.Q4.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.047549962997437,,,,1.03505003452301,,,,,1.192510008811951,,,,,,,,
CR.2.Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.54508209228516,,,95.109999,95.11100769042967,,,,,94.93257904052734,92.119998,,92.269999,,,,,
CR.2.Q5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.56494903564452,,,95.679998,95.68229675292967,,,,,93.57559204101564,93.550003,,95.889997,,,,,
CR.2.Q5.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9838799834251404,,,,1.02796995639801,,,,,0.0,,,,,,,,
CR.2.Q5.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000419974327087,,,,1.012369990348816,,,,,0.9702600240707396,,,,,,,,
CR.2.Q5.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9980499744415284,,,,1.022670030593872,,,,,0.0,,,,,,,,
CR.2.Q5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.5255126953125,,,94.499999,94.49830627441406,,,,,96.44405364990234,90.890002,,89.55,,,,,
CR.2.Q5.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.011559963226318,,,,1.014809966087341,,,,,0.0,,,,,,,,
CR.2.RUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.850002,,,,,63.56900024414063,,,67.21000099999999,67.21247863769531,,,,,76.91866302490234,78.71999699999999,,81.279999,,,,,
CR.2.RUR.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.239997,,,,,58.33980178833008,,,64.08,64.0789566040039,,,,,77.71283721923828,80.800003,,81.519997,,,,,
CR.2.RUR.F.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3674899935722351,,,,0.4501000046730042,,,,,0.0,,,,,,,,
CR.2.RUR.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.847790002822876,,,,0.91007000207901,,,,,1.019960045814514,,,,,,,,
CR.2.RUR.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.810001,,,,,68.81419372558594,,,70.410001,70.4107666015625,,,,,76.16179656982422,77.17999800000001,,81.099999,,,,,
CR.2.RUR.M.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6020699739456177,,,,0.6083999872207642,,,,,0.0,,,,,,,,
CR.2.RUR.Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.14031982421875,,,51.59999699999999,51.60462188720703,,,,,70.02980041503906,62.93,,68.360001,,,,,
CR.2.RUR.Q1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.89817810058594,,,44.150001,44.14508056640625,,,,,70.62777709960938,61.750001,,72.710001,,,,,
CR.2.RUR.Q1.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5959399938583374,,,,0.7576900124549866,,,,,1.014680027961731,,,,,,,,
CR.2.RUR.Q1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.88188934326172,,,58.26,58.26242065429688,,,,,69.5910873413086,64.25999999999999,,64.25999999999999,,,,,
CR.2.RUR.Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.44599151611328,,,63.810003,63.80916976928711,,,,,74.45697021484375,72.82999799999999,,76.02000199999999,,,,,
CR.2.RUR.Q2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.99388885498047,,,59.79999900000001,59.80060958862305,,,,,74.93607330322266,80.180001,,71.170002,,,,,
CR.2.RUR.Q2.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8648599982261658,,,,0.8832700252532959,,,,,1.011770009994507,,,,,,,,
CR.2.RUR.Q2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.89929962158203,,,67.699999,67.7039794921875,,,,,74.05410766601562,67.750001,,79.93999699999999,,,,,
CR.2.RUR.Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.2922592163086,,,80.680001,80.68235778808594,,,,,83.57705688476562,81.66999799999999,,84.689999,,,,,
CR.2.RUR.Q3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.22782135009766,,,78.07999799999999,78.0827865600586,,,,,81.38968658447266,85.06,,85.35000099999999,,,,,
CR.2.RUR.Q3.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8890600204467773,,,,0.9359899759292604,,,,,0.9432200193405152,,,,,,,,
CR.2.RUR.Q3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.99088287353516,,,83.42000200000001,83.42257690429688,,,,,86.28910827636719,79.56,,84.170002,,,,,
CR.2.RUR.Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1914291381836,,,86.82,86.81829833984375,,,,,94.5124969482422,82.94,,84.810001,,,,,
CR.2.RUR.Q4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.3125,,,86.290002,86.28526306152344,,,,,93.80014801025392,85.759997,,85.219997,,,,,
CR.2.RUR.Q4.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027050018310547,,,,0.9844499826431274,,,,,0.9771699905395508,,,,,,,,
CR.2.RUR.Q4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.9238510131836,,,87.650001,87.64807891845703,,,,,95.99192810058594,81.160003,,84.52,,,,,
CR.2.RUR.Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.3860092163086,,,97.049999,97.05267333984376,,,,,0.0,90.380001,,87.68,,,,,
CR.2.RUR.Q5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.2419662475586,,,98.079997,98.07891845703124,,,,,0.0,92.760003,,91.589999,,,,,
CR.2.RUR.Q5.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9763399958610536,,,,1.023599982261658,,,,,0.0,,,,,,,,
CR.2.RUR.Q5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.47715759277344,,,95.76,95.7638931274414,,,,,0.0,88.47,,85.35000099999999,,,,,
CR.2.RUR.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4940800070762634,,,,0.531719982624054,,,,,0.0,,,,,,,,
CR.2.URB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.569997,,,,,78.95818328857422,,,81.66999799999999,81.6688232421875,,,,,86.28373718261719,85.430002,,88.120002,,,,,
CR.2.URB.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.140002,,,,,79.0340576171875,,,82.370001,82.36799621582031,,,,,87.16349029541016,85.930002,,90.02000100000001,,,,,
CR.2.URB.F.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658199906349182,,,,0.4218400120735168,,,,,0.8072699904441833,,,,,,,,
CR.2.URB.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.001929998397827,,,,1.016980051994324,,,,,1.020120024681091,,,,,,,,
CR.2.URB.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.990002,,,,,78.88130187988281,,,80.970001,80.9693603515625,,,,,85.4101333618164,84.97999899999999,,86.369997,,,,,
CR.2.URB.M.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3804300129413605,,,,0.4043799936771393,,,,,0.9025499820709229,,,,,,,,
CR.2.URB.Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.86442947387695,,,38.999999,38.99958038330078,,,,,81.26783752441406,73.869997,,77.100003,,,,,
CR.2.URB.Q1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.29692840576172,,,40.220001,40.21691131591797,,,,,75.54106903076172,73.750001,,78.57999799999999,,,,,
CR.2.URB.Q1.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9653900265693665,,,,1.051370024681091,,,,,0.8678299784660339,,,,,,,,
CR.2.URB.Q1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.52666091918945,,,38.150001,38.15108871459961,,,,,87.04553985595703,73.97000200000001,,75.41000199999999,,,,,
CR.2.URB.Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.26316070556641,,,59.329998,59.32862854003906,,,,,53.70373916625977,71.77,,81.269997,,,,,
CR.2.URB.Q2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.60744857788086,,,59.759998,59.7647590637207,,,,,62.88908004760742,69.220001,,85.530001,,,,,
CR.2.URB.Q2.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.127140045166016,,,,1.013120055198669,,,,,1.224979996681213,,,,,,,,
CR.2.URB.Q2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.53734970092773,,,58.98,58.98077011108398,,,,,48.74029159545898,74.849999,,77.109998,,,,,
CR.2.URB.Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.67643737792969,,,72.600001,72.59552001953125,,,,,67.8437728881836,80.94000199999999,,86.229998,,,,,
CR.2.URB.Q3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.47865295410156,,,72.670001,72.66649627685547,,,,,73.11295318603516,84.00999900000001,,86.059999,,,,,
CR.2.URB.Q3.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.024749994277954,,,,1.001940011978149,,,,,1.12024998664856,,,,,,,,
CR.2.URB.Q3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.85826110839844,,,72.530001,72.52565002441406,,,,,64.32112121582031,78.210002,,86.400002,,,,,
CR.2.URB.Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.56903076171875,,,83.50999999999999,83.51358032226562,,,,,79.18229675292969,89.950001,,89.279997,,,,,
CR.2.URB.Q4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.29747772216797,,,82.520002,82.51731872558594,,,,,80.98724365234375,91.320002,,91.949999,,,,,
CR.2.URB.Q4.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9933900237083436,,,,0.9756500124931335,,,,,1.042909979820251,,,,,,,,
CR.2.URB.Q4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.83818817138672,,,84.579998,84.57640075683594,,,,,77.51210021972656,88.81999900000001,,87.279999,,,,,
CR.2.URB.Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.56812286376952,,,94.849998,94.85265350341795,,,,,94.93257904052734,93.330002,,96.850002,,,,,
CR.2.URB.Q5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.75303649902344,,,95.340002,95.33574676513672,,,,,93.57559204101564,94.059998,,99.199998,,,,,
CR.2.URB.Q5.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.003919959068298,,,,1.010390043258667,,,,,0.9702600240707396,,,,,,,,
CR.2.URB.Q5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.38509368896484,,,94.349998,94.34525299072266,,,,,96.44405364990234,92.67,,94.65,,,,,
CR.2.URB.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3726100027561188,,,,0.4111599922180176,,,,,0.8560600280761719,,,,,,,,
CR.2.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4829500019550323,,,0.5283356308937073,0.5283600091934204,,,,,0.7436699867248535,0.7163482904434204,,0.7735992670059204,,,,,
CR.3,,,,,,,,,,,,,,,,,,,,48.20000076293945,49.29999923706055,50.19999694824219,50.90000152587891,51.89999771118164,53.10000228881836,54.59999847412109,56.19999694824219,57.59999847412109,59.10000228881836,57.810003,61.69999694824219,63.40000152587891,65.10000610351562,66.5999984741211,28.93205070495605,69.5,70.9000015258789,31.75,31.75315093994141,75.0999984741211,76.0999984741211,77.20000457763672,78.19999694824219,41.88959121704102,72.25000299999999,81.0,76.059997,82.70000457763672,83.5,,,
CR.3.F,,,,,,,,,,,,,,,,,,,,41.10000228881836,42.59999847412109,43.70000076293945,44.70000076293945,45.89999771118164,47.29999923706055,49.0,51.0,52.89999771118164,54.79999923706055,53.649998,58.49999618530273,60.60000228881836,62.5,64.4000015258789,27.56250953674316,67.9000015258789,69.70000457763672,31.88,31.87955093383789,75.30000305175781,76.5999984741211,77.9000015258789,79.0999984741211,40.94855117797852,71.86999899999999,82.5,80.22000200000001,84.5999984741211,85.5,,,
CR.3.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4023100137710571,,,,0.3777599930763245,,,,,0.5857200026512146,,,,,,,,
CR.3.F.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0686199963092804,,,,0.0690800026059151,,,,,0.3832100033760071,,,,,,,,
CR.3.GPIA,,,,,,,,,,,,,,,,,,,,0.7527472972869873,0.76756751537323,0.7775801420211792,0.7869718074798584,0.796875,0.8057921528816223,0.818030059337616,0.8346972465515137,0.8532257676124573,0.872611403465271,0.8671407103538513,0.9013866782188416,0.9140272736549376,0.9218289852142334,0.9333333373069764,0.9082900285720824,0.9470014572143556,0.9587346315383912,1.007841944694519,1.007889986038208,1.005312085151672,1.010443806648254,1.016688108444214,1.021491765975952,0.9565100073814392,0.9913102984428406,1.03636360168457,1.085265517234802,1.043735146522522,1.045614004135132,,,
CR.3.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7199357748031616,,,,,0.4370999932289124,,,0.4296891391277313,0.4296599924564362,,,,,0.599560022354126,0.87172532081604,,0.8682312965393066,,,,,
CR.3.M,,,,,,,,,,,,,,,,,,,,54.59999847412109,55.5,56.19999694824219,56.80000305175781,57.59999847412109,58.70000076293945,59.89999771118164,61.09999847412109,62.0,62.80000305175781,61.870003,64.9000015258789,66.29999542236328,67.79999542236328,69.0,30.34539985656738,71.69999694824219,72.69999694824219,31.63,31.62796974182129,74.9000015258789,75.80000305175781,76.5999984741211,77.4000015258789,42.81052017211914,72.500002,79.5,73.379999,80.9000015258789,81.5999984741211,,,
CR.3.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4680500030517578,,,,0.4863199889659882,,,,,0.6136299967765808,,,,,,,,
CR.3.M.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1775400042533875,,,,0.1423099935054779,,,,,0.3594799935817719,,,,,,,,
CR.3.Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.776530265808105,,,7.79,7.786900043487549,,,,,26.92151069641113,45.739999,,62.599999,,,,,
CR.3.Q1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.526519775390625,,,5.0000001,5.00078010559082,,,,,27.02347946166992,37.580001,,57.560003,,,,,
CR.3.Q1.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.5850499868392944,,,,,0.6901199817657471,,,,,,,,
CR.3.Q1.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3698799908161163,,,,0.4946300089359283,,,,,1.006100058555603,,,,,,,,
CR.3.Q1.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.459660053253174,,,,1.056130051612854,,,,,1.045899987220764,,,,,,,,
CR.3.Q1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.23768997192383,,,10.11,10.11021995544434,,,,,26.85874938964844,54.750001,,67.06,,,,,
CR.3.Q1.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.212939977645874,,,,1.338879942893982,,,,,1.539899945259094,,,,,,,,
CR.3.Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.35610008239746,,,15.83,15.82814025878906,,,,,28.94710922241211,57.380003,,69.959998,,,,,
CR.3.Q2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4607400894165,,,15.03,15.03127002716064,,,,,25.53463935852051,55.650002,,75.05999800000001,,,,,
CR.3.Q2.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6787999868392944,,,,0.8460900187492371,,,,,0.7716400027275085,,,,,,,,
CR.3.Q2.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8694700002670288,,,,0.909179985523224,,,,,0.8050400018692017,,,,,,,,
CR.3.Q2.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9993199706077576,,,,1.17153000831604,,,,,1.101250052452087,,,,,,,,
CR.3.Q2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.18124008178711,,,16.53,16.53281021118164,,,,,31.71829032897949,58.66000099999999,,66.149998,,,,,
CR.3.Q2.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.323310017585754,,,,1.438920021057129,,,,,1.302999973297119,,,,,,,,
CR.3.Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.58153915405273,,,24.63,24.63032913208008,,,,,35.69367980957031,68.059999,,71.329999,,,,,
CR.3.Q3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.14201927185059,,,24.45,24.45442008972168,,,,,31.43841934204102,69.319999,,77.810001,,,,,
CR.3.Q3.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.220770001411438,,,,0.8292800188064575,,,,,1.579239964485168,,,,,,,,
CR.3.Q3.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7659800052642822,,,,0.9855499863624572,,,,,0.7560700178146362,,,,,,,,
CR.3.Q3.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.187739968299866,,,,1.011510014533997,,,,,1.478309988975525,,,,,,,,
CR.3.Q3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.37906074523926,,,24.81,24.81288909912109,,,,,41.58142852783203,67.269999,,67.580003,,,,,
CR.3.Q3.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.154369950294495,,,,1.192370057106018,,,,,1.478309988975525,,,,,,,,
CR.3.Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.82859039306641,,,41.54,41.54372024536133,,,,,46.54476928710938,78.61999899999999,,76.779997,,,,,
CR.3.Q4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.54233932495117,,,40.279999,40.28216171264648,,,,,46.54779815673828,82.249999,,83.38000199999999,,,,,
CR.3.Q4.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8242899775505066,,,,0.7916300296783447,,,,,1.321830034255981,,,,,,,,
CR.3.Q4.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8697299957275391,,,,0.936110019683838,,,,,1.000139951705933,,,,,,,,
CR.3.Q4.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9192100167274476,,,,0.9078699946403505,,,,,1.263560056686401,,,,,,,,
CR.3.Q4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.71619033813477,,,43.03,43.03131103515625,,,,,46.54109954833984,76.58,,73.119998,,,,,
CR.3.Q4.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.043009996414185,,,,1.063940048217773,,,,,1.222249984741211,,,,,,,,
CR.3.Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.40023040771484,,,71.73,71.733642578125,,,,,72.54576873779297,87.970001,,87.980002,,,,,
CR.3.Q5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.96415710449219,,,72.390002,72.38787078857422,,,,,70.51944732666016,92.540002,,94.370002,,,,,
CR.3.Q5.F.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.019140005111694,,,,0.7574399709701538,,,,,0.0,,,,,,,,
CR.3.Q5.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9569799900054932,,,,1.018569946289063,,,,,0.9438400268554688,,,,,,,,
CR.3.Q5.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01285994052887,,,,0.8308200240135193,,,,,0.0,,,,,,,,
CR.3.Q5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.92964935302734,,,71.039999,71.04379272460938,,,,,74.7151870727539,84.96999699999999,,83.969998,,,,,
CR.3.Q5.M.LPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.007959961891174,,,,0.9235000014305116,,,,,0.0,,,,,,,,
CR.3.RUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.329999,,,,,18.75378036499023,,,20.32,20.31702995300293,,,,,33.92650985717773,67.549998,,71.030003,,,,,
CR.3.RUR.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.61,,,,,16.75624084472656,,,18.74,18.73826026916504,,,,,32.97895050048828,63.679999,,75.160003,,,,,
CR.3.RUR.F.WPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0755300000309944,,,,0.0820000022649765,,,,,0.0,,,,,,,,
CR.3.RUR.GPIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8084800243377686,,,,0.8567600250244141,,,,,0.9454500079154968,,,,,,,,
